,scenario_id,shift_value
87,87,1.0440490625791117
88,88,0.9142056273302809
89,89,1.062178129716662
90,90,1.0512356023949547
91,91,0.9129901285380542
92,92,1.0437390273389757
93,93,0.9430824868138638
94,94,1.051932269134011
95,95,0.8987564171650627
96,96,0.9647192838083734
97,97,0.8923937345841783
98,98,1.199820840584321
99,99,0.9924545354630239
100,100,0.8600500922412178
101,101,0.9883324287900602
102,102,0.9727289049200643
103,103,1.159186637801684
104,104,1.0386588429658448
105,105,0.9249523258567383
106,106,0.9924226835982651
107,107,1.1334584132800485
108,108,1.056040619823032
109,109,0.9050128074674397
110,110,1.094107539793404
111,111,1.1131321338800986
112,112,0.9945514156990307
113,113,0.8653420364203439
114,114,0.9450665328723536
115,115,1.123303936118503
116,116,0.9272820382981863
117,117,0.8604580642817327
118,118,0.9307822222699466
119,119,0.9106078427071511
120,120,1.1367856219661194
121,121,0.9564738833166235
122,122,0.8641435504382481
123,123,1.1318343737828944
124,124,0.9938549155134636
125,125,0.8592250197854123
126,126,0.7825663524287289
127,127,0.9539328826206661
128,128,0.9808797324227956
129,129,1.0955548866420108
130,130,0.9656892284252203
131,131,1.1125950796398312
132,132,1.0920999908557198
133,133,0.9650136063250141
134,134,0.9291138090713783
135,135,0.8046872520360914
136,136,1.0514686828037851
137,137,0.8724717738151561
138,138,0.9118841519187423
139,139,0.9942091154826822
140,140,1.036247812496008
141,141,1.0384769150411584
142,142,1.039570528422673
143,143,0.8934132821178972
144,144,1.1426901580481115
145,145,0.951429178978445
146,146,0.8676752572505111
147,147,1.034732549016222
148,148,0.9267265622642153
149,149,0.9593311018964163
150,150,1.0006995857691463
151,151,0.9646775382922306
152,152,0.8994622573562429
153,153,1.0425350025446556
154,154,1.0962908472434696
155,155,0.9198683802273563
156,156,0.9021348964597956
157,157,0.7261981812182015
158,158,1.0223667833936796
159,159,0.9576732737987926
160,160,0.8132822494648382
161,161,0.8503081077497934
162,162,0.9048013498338954
163,163,1.022202526433332
164,164,0.9189275041616234
165,165,1.0070313608807708
166,166,0.8021435630112808
167,167,0.9695980110168786
168,168,1.0411041787771516
169,169,0.9278395609914816
170,170,1.17334069871782
171,171,0.9591692076555387
172,172,0.9989796210604939
173,173,1.043325778200579
174,174,1.1218183877944892
175,175,1.0757229521521294
176,176,0.8966438323372498
177,177,0.8870832199414634
178,178,0.9517766607002959
179,179,0.9305780457222217
180,180,0.7909385166015057
181,181,1.189738130955558
182,182,0.944821456343504
183,183,0.9721407449609598
184,184,1.1129782148741882
185,185,0.93402193510689
186,186,1.2315138074849932
187,187,0.7672668946040859
188,188,1.0797009442666374
189,189,0.7988936699810137
190,190,1.0948729534406745
191,191,0.917150446277773
192,192,1.1174382123771232
193,193,1.1700526449473925
194,194,1.114178175912701
195,195,1.0956235367222387
196,196,1.0284738371566593
197,197,1.0920541704440863
198,198,0.9116466140114936
199,199,1.0676132660277637
200,200,0.9810844426885296
201,201,0.9045324123411337
202,202,0.9249302526394256
203,203,1.0133330154610487
204,204,0.9442212964465798
205,205,1.0404247074402357
206,206,0.9373356127611128
207,207,1.002273431246591
208,208,0.927025475872846
209,209,1.0807259626757406
210,210,0.9458689046652781
211,211,0.9420062808649756
212,212,0.9832231594286364
213,213,0.8784838278300995
214,214,1.134822081887311
215,215,1.0155466983826562
216,216,1.0926980349328874
217,217,0.9256989030723561
218,218,1.0033515100630246
219,219,0.9209662155281678
220,220,0.935025487498296
221,221,1.2164595454113813
222,222,0.9205693309937548
223,223,0.9410406410650486
224,224,1.0632780832813724
225,225,0.9086207645180651
226,226,0.926722082197871
227,227,1.0200581792214491
228,228,0.8959827334038211
229,229,1.1313331407375666
230,230,0.892802502666237
231,231,1.098304023508814
232,232,0.9743674789525536
233,233,1.0142107922742643
234,234,1.172075033230776
235,235,0.9941148819374853
236,236,1.1465548544277837
237,237,1.001749843339056
238,238,1.0571802866240456
239,239,0.8734106170349001
240,240,1.0065574571590457
241,241,0.9843140056939946
242,242,0.9554263576818405
243,243,1.048032680709829
244,244,1.029826981439174
245,245,0.9227690425332635
246,246,1.003776416873878
247,247,0.9210411693578527
248,248,1.0237611059906384
249,249,1.1385501796327508
250,250,0.9747133275319664
251,251,1.0771228282915553
252,252,1.0770906158888574
253,253,0.9921793845036473
254,254,1.0746351803143102
255,255,1.0447476300377094
256,256,0.9259586945269054
257,257,1.1089624735882626
258,258,1.1040143130613487
259,259,1.2470974573081313
260,260,0.9537683237541528
261,261,0.9734106828655137
262,262,0.894011866531113
263,263,0.8098249803466793
264,264,0.993741677675469
265,265,0.8838927807200522
266,266,0.9490025681325647
267,267,0.9804679293704862
268,268,1.0651990162721778
269,269,1.008820732643732
270,270,0.8504197776244833
271,271,1.08537893994104
272,272,0.9699709732225639
273,273,1.1640018671193406
274,274,0.9568875845465479
275,275,1.1439514182769317
276,276,0.9508781262487785
277,277,0.831514299113952
278,278,1.0196976083078066
279,279,0.9766324859497016
280,280,0.8611423835443839
281,281,1.1019677048940528
282,282,1.02267048454295
283,283,0.9508439700106699
284,284,1.0587057135808744
285,285,1.1589655590775119
286,286,1.0685037894972513
287,287,0.9752249829474093
288,288,0.9242947880916639
289,289,0.8216613596231017
290,290,1.0429208148615101
291,291,0.8554561551733185
292,292,1.0382489658790328
293,293,0.936495361171981
294,294,1.0952312107140199
295,295,1.0183585117118414
296,296,0.9635500078410745
297,297,0.8728394740096439
298,298,1.1477400214873597
299,299,0.8826201203259451
300,300,1.167557733912399
301,301,1.154965733403483
302,302,0.8241980572174259
303,303,1.179369046603036
304,304,1.059665888824828
305,305,1.0646742465802168
306,306,1.040855765341274
307,307,0.9664881901289809
308,308,1.1756771138380628
309,309,1.0565288897184597
310,310,1.103401899586406
311,311,1.0205022517943108
312,312,0.8344484611530945
313,313,1.0120550584915886
314,314,1.0541414610395452
315,315,0.9568260741612684
316,316,0.7627417982916675
317,317,0.928163213296878
318,318,1.1376857254926713
319,319,0.9716866466562061
320,320,0.934670793367489
321,321,0.9232755593773384
322,322,1.1023339293091983
323,323,1.194928549039227
324,324,0.8914506918833147
325,325,0.8276569606625772
326,326,1.2316934109925333
327,327,0.8269693389545153
328,328,1.072564317089802
329,329,0.9872775481893816
330,330,0.990574980436246
331,331,1.1418349886221204
332,332,1.0558000764803097
333,333,0.9811344725279144
334,334,0.9624306523378049
335,335,0.9797561518850729
336,336,1.2130052009205161
337,337,0.945021871237456
338,338,0.8787558196978985
339,339,1.1761230523946182
340,340,1.00052422266999
341,341,1.1316194724500028
342,342,1.0179089409331774
343,343,1.1713190328738428
344,344,1.0462238814274518
345,345,1.0090945216707237
346,346,1.0860547897809099
347,347,0.8103251158598901
348,348,0.8144934870387617
349,349,1.0956212896971185
350,350,0.9389276825620806
351,351,1.0790100393603956
352,352,1.0650013472009514
353,353,1.0794788349920434
354,354,0.9627366256973164
355,355,1.0765187303411363
356,356,0.9635675979422335
357,357,1.0146158115589825
358,358,0.9119129832056683
359,359,1.116230697569201
360,360,1.052625680968789
361,361,0.8846968644521199
362,362,1.017284455129539
363,363,0.8716324941926619
364,364,0.9493410573176451
365,365,0.9927616452481266
366,366,1.0043026670675446
367,367,1.0834886249256364
368,368,0.923524658024075
369,369,0.8046652016302369
370,370,1.1725558434973218
371,371,0.9955479488596162
372,372,1.3387493825768524
373,373,1.0484796047538554
374,374,1.1380058661802623
375,375,1.0281137593489766
376,376,1.0761675048034116
377,377,1.1066494540389757
378,378,0.9529399205779658
379,379,1.0662472561422056
380,380,0.9701813092467483
381,381,1.009900553003089
382,382,0.9358720329080329
383,383,1.0568310369657636
384,384,1.0182248855180287
385,385,0.9513180194563168
386,386,0.9637950266811395
387,387,1.0681071497830301
388,388,1.0971733970318298
389,389,1.044944184117893
390,390,0.9820248665319192
391,391,1.0849935130098645
392,392,0.8625013698099415
393,393,0.957738689585055
394,394,0.885566559767753
395,395,1.1140000905782064
396,396,0.9674861464975082
397,397,0.9782611549559446
398,398,1.0359331495611226
399,399,1.0238007381390135
400,400,0.8628721970853438
401,401,0.8866756747324139
402,402,1.0243418906704047
403,403,0.9646447151589619
404,404,1.0773671538733176
405,405,1.0485441259224486
406,406,1.0699620878287324
407,407,0.9822787725034474
408,408,1.089264115173158
409,409,0.8174744994649408
410,410,0.8344990379528705
411,411,1.011331185747489
412,412,1.0069782505219973
413,413,0.9171932077733418
414,414,1.0185289176517587
415,415,1.0192869503583664
416,416,1.2075404027705947
417,417,0.9557254909418718
418,418,0.9777522825308452
419,419,0.8810576233866485
420,420,0.93645555436064
421,421,0.9691900229128665
422,422,1.1085928969958108
423,423,0.981759770360336
424,424,1.0301052272037925
425,425,1.0003299252645008
426,426,0.8662163425485641
427,427,1.1504746825657908
428,428,0.9268926826798396
429,429,0.9045940811046144
430,430,1.0405591697780825
431,431,0.9128464485993877
432,432,1.290329768426116
433,433,0.8970940645673079
434,434,1.1475631050072672
435,435,0.999264570808752
436,436,0.8715229105928634
437,437,1.0591471689515843
438,438,0.8775864901307786
439,439,1.1008160087903287
440,440,0.9562483696127243
441,441,0.9848785586260228
442,442,1.0278482334887746
443,443,1.1456071448730252
444,444,0.9990307989591922
445,445,1.0316053470040847
446,446,1.0297539485230613
447,447,0.9937122924057658
448,448,1.042392107623069
449,449,1.1489977387412598
450,450,0.9596987317897253
451,451,0.8759918000132181
452,452,0.8501370109900516
453,453,1.0590921802052564
454,454,0.9314802435819622
455,455,0.8907416946128897
456,456,1.1351802597944476
457,457,0.9599120372839971
458,458,0.8207084950478087
459,459,0.998725620149051
460,460,0.8355988670553524
461,461,1.0507182839919278
462,462,1.116528400285707
463,463,1.1090755442526925
464,464,0.9429156142094789
465,465,0.9956622006016702
466,466,1.0022781772438427
467,467,1.2949884952064123
468,468,1.0886761725577252
469,469,1.031054926806946
470,470,0.943860043825119
471,471,0.6484860363448114
472,472,0.9977790223686362
473,473,0.9244440545901624
474,474,0.9570887610820528
475,475,0.9401985626507814
476,476,1.0432214490587086
477,477,0.8523014369777601
478,478,1.044637724304576
479,479,1.1363942436617864
480,480,1.0136845754619075
481,481,1.0408327669182929
482,482,0.861555549393894
483,483,0.9583173565444646
484,484,1.035028547036793
485,485,0.9492001784143742
486,486,1.0836060311974534
487,487,1.0050331262895305
488,488,1.0078479031879028
489,489,1.0655712728757682
490,490,0.9807471217797563
491,491,1.069134570407479
492,492,0.949580841954615
493,493,1.0848816408261301
494,494,1.1434806575195577
495,495,0.9357494025700605
496,496,1.024183711892099
497,497,1.0514829893634505
498,498,0.9591507109277739
499,499,1.043185043947409
500,500,0.8323484090987183
501,501,0.9517462383843154
502,502,1.1165662119822863
503,503,1.0198997709586477
504,504,0.8660081411381384
505,505,1.0610442303404237
506,506,1.2084263118446108
507,507,0.9515271554139487
508,508,0.9673368754029702
509,509,1.0005064725826944
510,510,1.0349800179594424
511,511,0.9349725242528782
512,512,1.0625011667502906
513,513,0.8925246481464367
514,514,0.9217982052828412
515,515,1.1402752908486813
516,516,0.956289630218756
517,517,1.1079307968786176
518,518,1.0333561225875465
519,519,0.9277587772384908
520,520,0.9443702523598407
521,521,1.0701564166230146
522,522,1.0673512436335508
523,523,0.878131487455166
524,524,0.9481752120572322
525,525,0.9745911043444029
526,526,0.8808790693448956
527,527,0.9966119096560292
528,528,0.9676591437020654
529,529,0.969130477066172
530,530,0.9414133822705227
531,531,1.1403758361613512
532,532,0.9697335573575759
533,533,0.8002947638810677
534,534,0.9959003828107945
535,535,0.8615387976792084
536,536,0.9546244298867597
537,537,0.727628059250523
538,538,0.9247908039457001
539,539,0.952693544374532
540,540,0.9337206180092738
541,541,1.0461737640144049
542,542,0.8825695944684745
543,543,1.2252069078558194
544,544,1.0043413935543724
545,545,1.0396205090884465
546,546,1.359536785962061
547,547,0.9322560247624359
548,548,0.9572749859071689
549,549,0.912633468441401
550,550,0.944634103245246
551,551,0.85223857595679
552,552,0.9052778155936626
553,553,0.9988703719297872
554,554,1.0779783224933244
555,555,0.9451060324487556
556,556,0.9481072075464579
557,557,0.8292391083882981
558,558,0.7936001103065587
559,559,0.9300008409324578
560,560,1.0586661845222385
561,561,0.9363774008853122
562,562,0.9762339515124752
563,563,0.9712319697472622
564,564,1.0505027464015892
565,565,0.9306862255734503
566,566,0.998418968882263
567,567,1.1510997426071699
568,568,0.8912136680042881
569,569,0.949609707315072
570,570,0.9941366906786074
571,571,1.121892012435892
572,572,1.060165833906648
573,573,1.0567051188441023
574,574,1.0556037700406269
575,575,1.0133241655805092
576,576,0.9088144889395399
577,577,0.9204248536799264
578,578,1.1118670563674395
579,579,0.97127560610421
580,580,1.0181807388146968
581,581,1.0250405233067312
582,582,0.8969313032976197
583,583,1.0331449574315525
584,584,0.9013307509116528
585,585,1.0899838930712724
586,586,1.0095589143092596
587,587,0.9822703467117904
588,588,1.0378106852364324
589,589,0.9384198059538388
590,590,0.9354040205941894
591,591,0.9709496946604457
592,592,1.029813356286075
593,593,1.0920692775525973
594,594,1.10271359850612
595,595,1.017746549857039
596,596,1.0444641376907038
597,597,0.9722300311720689
598,598,0.9687770016406023
599,599,1.047465134048803
600,600,0.8953479075237163
601,601,0.989815406587524
602,602,1.0252067828649363
603,603,0.8694178791679237
604,604,0.9794757934806024
605,605,1.0640008091828506
606,606,0.9103718494994092
607,607,0.994010994836148
608,608,1.0213607188628784
609,609,1.1310005129257121
610,610,1.0395940682933897
611,611,0.8078398498366938
612,612,1.050192394708143
613,613,0.9880558730442965
614,614,1.1756175687306258
615,615,1.0343054300012988
616,616,0.9514770654488096
617,617,0.949497335939028
618,618,0.8424197129466081
619,619,0.7313338819499888
620,620,1.0883818248145114
621,621,0.8329865736237083
622,622,0.9277701527130059
623,623,0.9419503699136196
624,624,0.805112823225132
625,625,0.938181960805003
626,626,0.9863910218031448
627,627,1.0284047452071219
628,628,1.0132607923667627
629,629,1.0997692899664757
630,630,1.075673390421331
631,631,1.0532645071110889
632,632,1.0940357042012216
633,633,0.8508740495064786
634,634,1.081880471833467
635,635,1.1703415652976015
636,636,1.2424068948844997
637,637,0.9992036868976604
638,638,1.103714412729588
639,639,1.176415180433367
640,640,1.0219429850110913
641,641,0.9097137167022793
642,642,1.0149306641500124
643,643,1.1378722042265905
644,644,0.9690972336809259
645,645,0.9293938328816953
646,646,0.9780159955171329
647,647,1.1095261409005523
648,648,0.9219076946980586
649,649,0.9987287143152301
650,650,1.048410578074247
651,651,1.0468716563012128
652,652,0.8979942112868411
653,653,1.1439849626144771
654,654,1.2294681319071032
655,655,0.973425928086693
656,656,1.1068588670493564
657,657,1.0515864584391905
658,658,1.1218487546814706
659,659,0.8113653374258031
660,660,1.0608413959604979
661,661,1.0717103307149274
662,662,1.1815210715741522
663,663,1.0898730939346517
664,664,1.0540289970744745
665,665,1.1068313796227194
666,666,0.8596011302868278
667,667,0.972190429444132
668,668,1.0581867098647917
669,669,1.0509511210991758
670,670,0.9725747768850537
671,671,1.0737815166684186
672,672,1.1125143374276711
673,673,0.9302295031124093
674,674,1.0814790725767083
675,675,1.0278451117409495
676,676,0.941601730640646
677,677,1.0105477413380857
678,678,1.0210751335991655
679,679,0.9261985097617148
680,680,1.0889223333546774
681,681,0.9663127202518489
682,682,1.0705344668165635
683,683,1.0417719176146638
684,684,1.1295237994032243
685,685,0.9367070712755011
686,686,1.1645121205331548
687,687,1.0199521338724646
688,688,1.0476584467140162
689,689,1.1330344028068993
690,690,0.9669411905505794
691,691,0.8333214220218814
692,692,0.9292151256942833
693,693,1.0679477838811633
694,694,1.0420458784343578
695,695,1.0667614257011628
696,696,1.0033345460769836
697,697,1.0372601292173083
698,698,0.918241395189523
699,699,0.9732793805119828
700,700,1.1381136299411163
701,701,1.0369481978445938
702,702,1.1035139775480005
703,703,1.0592255971447946
704,704,1.2612476017968017
705,705,1.0756112225817718
706,706,0.9478279849893937
707,707,0.9916041382139732
708,708,0.9564406391804258
709,709,1.0668639847851895
710,710,0.9026293482247147
711,711,0.9397071483295248
712,712,0.878181158276578
713,713,0.9441637574456284
714,714,0.9711659515943637
715,715,0.9544179788971268
716,716,1.0771035274706608
717,717,1.0903679928720116
718,718,0.9830429372801427
719,719,1.013186805406231
720,720,0.9838450244462793
721,721,0.9633424047742194
722,722,1.009407402613504
723,723,0.88346233258386
724,724,0.9739761396760531
725,725,0.8935976363356621
726,726,1.0452376253803521
727,727,0.9687519364753008
728,728,0.7505353947683566
729,729,1.0053550141491125
730,730,1.0631188194230978
731,731,0.7551703579812343
732,732,1.0380927619930826
733,733,1.0341523150755658
734,734,0.9195782296803454
735,735,1.071751419298679
736,736,0.9763876162466812
737,737,1.0709607355624307
738,738,1.1683450515426228
739,739,1.1010362878408961
740,740,0.7567196492681617
741,741,1.0832191735785355
742,742,0.9319300332841077
743,743,0.7828842744467657
744,744,1.0208940951776768
745,745,0.9880333180709606
746,746,0.8750522690995969
747,747,0.9582888788130454
748,748,1.0721188241701132
749,749,0.8872261497720312
750,750,0.9986115720813422
751,751,1.0089895963647628
752,752,0.864426987172573
753,753,0.9243890646261187
754,754,0.8047131383085199
755,755,1.128412003059339
756,756,1.0781464432700034
757,757,1.0769681419268846
758,758,0.9563010474636152
759,759,1.0284768301852467
760,760,0.9118287906208914
761,761,0.9594046374195152
762,762,0.9388391806486734
763,763,0.8146543320934163
764,764,0.905230261455755
765,765,1.2754793869871714
766,766,1.0600342471891755
767,767,1.0368723687598056
768,768,1.0237013835511544
769,769,1.033686875055721
770,770,1.0287429821674818
771,771,0.902649810126628
772,772,1.084248875238567
773,773,0.9942435063043553
774,774,0.9804004538796685
775,775,0.8952070945127182
776,776,0.981647566405637
777,777,1.062254207921289
778,778,1.0228473963715041
779,779,1.1250335414584773
780,780,1.1469358014338527
781,781,1.136300158006674
782,782,0.9231561273301445
783,783,0.9120508158643119
784,784,1.1443413584089641
785,785,0.9288877455632963
786,786,1.1563638923513913
787,787,1.0664909129067892
788,788,0.9506460657817126
789,789,1.0142562360768503
790,790,0.966862383057611
791,791,0.8638803809512796
792,792,0.9890980400048651
793,793,0.9695682590706185
794,794,1.048615040580289
795,795,1.1010312233994208
796,796,1.1100324273413311
797,797,0.6835497324877011
798,798,1.0454388073483225
799,799,0.9903241109658115
800,800,1.0109722009503048
801,801,1.0956992090797366
802,802,0.9526530029609992
803,803,0.9930670828705543
804,804,1.0874858220012378
805,805,0.897491610696275
806,806,0.750896107873826
807,807,1.1273605629165635
808,808,1.1191072533780808
809,809,1.0094866825257556
810,810,1.1107711447127693
811,811,0.9183636054850093
812,812,0.9811278495864428
813,813,1.010261327591964
814,814,0.9336641855508409
815,815,0.8076034720946854
816,816,0.870127349203655
817,817,0.8923251302598207
818,818,0.9591575750089604
819,819,0.7402367775199372
820,820,0.9346764572882557
821,821,0.9279278414510158
822,822,0.9840627356667341
823,823,0.8930431548354576
824,824,0.9517385910647174
825,825,1.1139425020098475
826,826,0.9160540528992813
827,827,1.019720799905122
828,828,1.0893451238412817
829,829,1.000943405463843
830,830,0.7900941700880915
831,831,1.0873715369613568
832,832,1.0463944721649054
833,833,1.0345846922921533
834,834,1.0516203846360543
835,835,1.0249447509039757
836,836,0.904345785862526
837,837,1.028350458515141
838,838,0.8862542313850394
839,839,0.9549656343697687
840,840,0.9657861516245324
841,841,0.8012131222226315
842,842,1.006448115862327
843,843,1.121745367944013
844,844,1.0854943023352286
845,845,0.9213253713593487
846,846,1.0338372206601771
847,847,1.0778855714694016
848,848,1.0030171701987078
849,849,0.9575037002361907
850,850,0.9380876884285791
851,851,1.0061151138432007
852,852,0.9384983812724659
853,853,0.9380915363917237
854,854,0.9139877665486267
855,855,1.0160831778758594
856,856,0.9529854677097055
857,857,0.7784383928025442
858,858,1.1242333055225646
859,859,0.8783222453431798
860,860,1.0370756340287604
861,861,1.021861687039495
862,862,1.1353939717848736
863,863,1.2079328573575525
864,864,0.8798361617957474
865,865,0.9717766656656813
866,866,1.0837424577237162
867,867,0.9758720441825975
868,868,0.9964744763485479
869,869,1.0194307487985803
870,870,1.1176240067122525
871,871,0.9262696494539424
872,872,0.8958444640867447
873,873,1.020984857333908
874,874,0.9092475278936339
875,875,0.9470881891517035
876,876,1.1067691056920081
877,877,1.0633478673467447
878,878,0.8839709824875918
879,879,1.0392577378177053
880,880,1.1270553922943503
881,881,0.87358632616639
882,882,1.1926728698803617
883,883,0.8896992411445958
884,884,1.0467432311950589
885,885,1.0186712534808124
886,886,0.8789583347139622
887,887,0.9390731082279824
888,888,0.9838990512655169
889,889,0.9846726054152042
890,890,0.9422890217322314
891,891,0.9833835269711311
892,892,1.092863990436716
893,893,1.017475843948686
894,894,0.8810349470575598
895,895,0.9376545005765022
896,896,0.895001539778688
897,897,0.9848106519572015
898,898,0.878600508933624
899,899,0.8977755017915493
900,900,0.9748790776774136
901,901,0.9016809592278535
902,902,0.9549572293274814
903,903,0.9402801073498923
904,904,1.015548143987685
905,905,1.2018189398284103
906,906,1.1190028452649983
907,907,0.9934820666920259
908,908,1.0715072358564712
909,909,0.8800102958336916
910,910,0.9996770034047646
911,911,1.100800567515643
912,912,1.1424113738738924
913,913,1.116907613121052
914,914,0.9536397082726403
915,915,0.7821347790871952
916,916,1.039835608846138
917,917,1.0325876709410904
918,918,0.9958574991242259
919,919,1.0652678398073205
920,920,0.9354451085886977
921,921,0.7494722652731947
922,922,1.1057501478861416
923,923,1.0984454925394627
924,924,1.0330727761593692
925,925,1.1866145284422627
926,926,0.9575671617555648
927,927,1.0672330816855353
928,928,0.9859772981336905
929,929,0.9651182499228289
930,930,0.6668635637719673
931,931,1.0354946970811154
932,932,0.8519713086716221
933,933,1.0418862355996321
934,934,1.2150673982155384
935,935,1.1666931569780679
936,936,1.0985344334383895
937,937,0.9068530950624772
938,938,1.0410279976122303
939,939,0.9362466682461145
940,940,0.8170133829784458
941,941,1.217372818011833
942,942,1.053059650870246
943,943,0.9564577822430145
944,944,1.1100185447464206
945,945,1.02032889684662
946,946,0.8443196509267569
947,947,0.9893979959664919
948,948,0.8744221906961183
949,949,0.9508277285021276
950,950,0.8278274144087024
951,951,1.0778557579436254
952,952,1.0496237052886368
953,953,0.8518592884907679
954,954,1.023367231973329
955,955,0.8832804162480301
956,956,1.0780085696304953
957,957,0.9044897038101771
958,958,1.053635826305751
959,959,1.1196851045893457
960,960,0.8831555524492626
961,961,1.1581135650191658
962,962,0.943641793455774
963,963,1.1173497923835067
964,964,1.0633255183797472
965,965,0.9248251851784188
966,966,0.9537160481413174
967,967,0.9909531624515215
968,968,1.0355212615567793
969,969,1.0159763901791696
970,970,1.0350315561937045
971,971,1.0778578296786223
972,972,0.9420768844226866
973,973,0.9137914149889642
974,974,1.0098364220321343
975,975,0.8653166447245079
976,976,0.9920643153859222
977,977,1.1232505486391386
978,978,1.1416399704545852
979,979,0.9541273665557544
980,980,1.0515400552807084
981,981,0.9581241676182094
982,982,1.0947326620893458
983,983,0.8818393684310126
984,984,0.9977124032843013
985,985,1.0464361500802821
986,986,1.0511022443880784
987,987,0.8307876096599885
988,988,0.977784616539538
989,989,0.8544161623473236
990,990,1.0664736774401546
991,991,0.9548434263505793
992,992,0.9325322837034121
993,993,1.1445108238699866
994,994,0.871879906964582
995,995,0.9364961869537365
996,996,1.076177450092961
997,997,0.8101183565764123
998,998,0.9482062739772146
999,999,0.9000644142144772
1000,1000,0.9046386068478318
1001,1001,1.2183095020001447
1002,1002,0.8005966137554758
1003,1003,1.1266723102081746
1004,1004,0.9614232195238419
1005,1005,1.0568133667541468
1006,1006,0.9839355442031997
1007,1007,0.9721364879165415
1008,1008,0.8729429764197807
1009,1009,0.9335301251478273
1010,1010,1.1129553393902518
1011,1011,1.0738335938326096
1012,1012,0.9345347219814528
1013,1013,0.8952755328312391
1014,1014,1.311595820916484
1015,1015,1.1770294101341054
1016,1016,1.0882141248856916
1017,1017,0.9232706924255047
1018,1018,1.1023562179591448
1019,1019,1.1704943942279598
1020,1020,0.9125726727982855
1021,1021,1.0478088992527712
1022,1022,0.9740728326998731
1023,1023,1.1110447160516754
1024,1024,0.9851241877127671
1025,1025,1.046763942757875
1026,1026,1.1148186013570798
1027,1027,0.8896495539216603
1028,1028,0.8163975066017269
1029,1029,1.005691230984164
1030,1030,0.9923837904001784
1031,1031,0.9235175331306259
1032,1032,0.9135558892013387
1033,1033,1.0100093819209848
1034,1034,0.910986532015349
1035,1035,0.9816397286942031
1036,1036,1.0407580841541133
1037,1037,1.116757114245534
1038,1038,1.0093240268318262
1039,1039,1.111869875583406
1040,1040,0.9550550965160133
1041,1041,1.0714031160948017
1042,1042,1.1235249355568575
1043,1043,0.9447718490828306
1044,1044,1.0570078436448482
1045,1045,0.9964171600695857
1046,1046,0.9184017144045871
1047,1047,1.0067698292462952
1048,1048,0.8785330942473217
1049,1049,1.0074037753001868
1050,1050,1.0318065458648582
1051,1051,0.943790855848615
1052,1052,0.905265050437055
1053,1053,0.9966631962898369
1054,1054,1.136602808147782
1055,1055,0.9585101570492476
1056,1056,1.0539649287757817
1057,1057,1.1076032586911329
1058,1058,1.0222271163326015
1059,1059,0.9762905088527766
1060,1060,0.862281034112943
1061,1061,1.0583653493338574
1062,1062,0.9813635438217383
1063,1063,1.1488494452574538
1064,1064,1.0764365487483094
1065,1065,0.7485782182562122
1066,1066,1.0156008423055478
1067,1067,0.8302207046788763
1068,1068,0.946655707756053
1069,1069,1.0056095721836682
1070,1070,1.1021134639817516
1071,1071,1.0732374813672685
1072,1072,0.9929385783946165
1073,1073,0.9523403105340211
1074,1074,0.9738454179639416
1075,1075,0.9865569978284486
1076,1076,0.9861370163279906
